reviewId,userName,content,score,thumbsUpCount,at,days,sentiment_polarity,keywords
79abba8c-d75f-4545-ad4f-87de6e547260,jenher dimla,very nice disturb work,5,0,2023-06-09 16:19:58,2023-06-09,0.78,"['disturb', 'nice', 'very', 'work', 'disturb work', 'nice disturb', 'very nice']"
30de0988-6421-4de6-9ae6-7179269dced5,Mahathir Tabuacar,the best online games,5,0,2023-06-09 16:22:47,2023-06-09,1.0,"['best', 'games', 'online', 'the', 'best online', 'online games', 'the best']"
c35a747d-368e-4d73-83ec-b6a2f1c7052b,BILAL GAMER FF,this is nice game 100100,5,0,2023-06-09 16:23:37,2023-06-09,0.09999999999999998,"['100100', 'game', 'is', 'nice', 'this', 'game 100100', 'is nice', 'nice game', 'this is']"
e8a906ec-7b71-4513-a58d-f53188e297e4,Бими Далгъч,best attacking game played,5,0,2023-06-09 16:23:48,2023-06-09,0.3,"['attacking', 'best', 'game', 'played', 'attacking game', 'best attacking', 'game played']"
ab977af2-3c4e-4e7a-8ce0-64502e46c2b3,Md Shamim Ahmed,there many bug please solve network issues bug,3,0,2023-06-09 16:23:56,2023-06-09,0.5,"['bug', 'issues', 'many', 'network', 'please', 'solve', 'there', 'bug please', 'issues bug', 'many bug', 'network issues', 'please solve', 'solve network', 'there many']"
57ab6698-9579-48fa-8504-71ccfde54e71,Ghost boy G,nice game,4,0,2023-06-09 16:25:30,2023-06-09,0.09999999999999998,"['game', 'nice', 'nice game']"
e3ff8547-8165-44e6-8148-edc079f3aac7,Muawiya Khan,construction time bad game better,2,0,2023-06-09 16:25:30,2023-06-09,-0.19999999999999996,"['bad', 'better', 'construction', 'game', 'time', 'bad game', 'construction time', 'game better', 'time bad']"
c91c42fe-d151-4a6b-9f41-3498b4518c21,A Google user,most popular game world forever,5,0,2023-06-09 16:25:56,2023-06-09,0.23333333333333336,"['forever', 'game', 'most', 'popular', 'world', 'game world', 'most popular', 'popular game', 'world forever']"
28cfc67d-8747-484d-8149-1bf100fa733c,hansaja senarathna,good game,5,0,2023-06-09 16:26:06,2023-06-09,0.14999999999999997,"['game', 'good', 'good game']"
8b0e7f11-dd5f-4cf3-8586-37329fb7559e,TENZING Tamang,wow nice game,5,0,2023-06-09 16:26:49,2023-06-09,0.09999999999999998,"['game', 'nice', 'wow', 'nice game', 'wow nice']"
1a2da90c-f300-4b23-ae8a-b5e9c1a362df,Bert Galiamos,nice,5,0,2023-06-09 16:29:53,2023-06-09,0.6,['nice']
6fa38ce1-114a-49c2-b1ed-a8d1f9cb4af2,Bharath kumar,ok,5,0,2023-06-09 16:33:39,2023-06-09,0.5,['ok']
78044a0f-efbe-41cf-9488-434ae29752c6,Kent Nabat,hakdog,5,0,2023-06-09 16:36:55,2023-06-09,0.0,['hakdog']
a5ce3759-9faf-4ab1-82c4-3a4c54de7d30,Aditya mule,i love game much coc fan forever,5,0,2023-06-09 16:37:05,2023-06-09,0.09999999999999999,"['coc', 'fan', 'forever', 'game', 'love', 'much', 'coc fan', 'fan forever', 'game much', 'love game', 'much coc']"
005af8b6-c363-45cb-866f-b1a8753572e5,Hari Prasad,it favourite game,5,0,2023-06-09 16:37:46,2023-06-09,-0.4,"['favourite', 'game', 'it', 'favourite game', 'it favourite']"
68aa30ab-7b4b-4d30-9b15-dded2102e5a3,Jan Lionelle Bascar,thx gaia recover acc quicklyi never never forget thx to you gaia i hope u notice,5,0,2023-06-09 16:38:45,2023-06-09,0.0,"['acc', 'forget', 'gaia', 'hope', 'never', 'notice', 'quicklyi', 'recover', 'thx', 'to', 'you', 'acc quicklyi', 'forget thx', 'gaia hope', 'gaia recover', 'hope notice', 'never forget', 'never never', 'quicklyi never', 'recover acc', 'thx gaia', 'thx to', 'to you', 'you gaia']"
a08af48b-1d20-4084-9a86-72662180cd35,4MiQ Gaming,bad game,1,0,2023-06-09 16:40:07,2023-06-09,-0.5499999999999999,"['bad', 'game', 'bad game']"
141e1770-7648-4c24-90a1-59af3a54deb1,javed sayyed,good game,5,0,2023-06-09 16:42:03,2023-06-09,0.14999999999999997,"['game', 'good', 'good game']"
98baf04f-c9e5-48c6-b875-53491a429ceb,Zikmee Kunzang Sherpa,good,4,0,2023-06-09 16:46:29,2023-06-09,0.7,['good']
b4b5c672-b719-4c5f-b291-6253a4484f30,Kajal Das,good game,4,0,2023-06-09 16:49:14,2023-06-09,0.14999999999999997,"['game', 'good', 'good game']"
ca662399-a0c8-465c-ad85-6b58a5812e2b,Nazang Lu,good mobile legends vs coc coc win,5,0,2023-06-09 16:50:28,2023-06-09,0.75,"['coc', 'good', 'legends', 'mobile', 'vs', 'win', 'coc coc', 'coc win', 'good mobile', 'legends vs', 'mobile legends', 'vs coc']"
ef015c93-96cb-4bf4-ad3a-816215b73c68,Badsha Roy,the game good value game reduced current market condition,4,0,2023-06-09 16:50:54,2023-06-09,-0.025000000000000022,"['condition', 'current', 'game', 'good', 'market', 'reduced', 'the', 'value', 'current market', 'game good', 'game reduced', 'good value', 'market condition', 'reduced current', 'the game', 'value game']"
9b6bf755-2f47-40cb-929f-8951dfc4ec4b,Michael Rains,was fun game last updatethey ruined builder base,3,0,2023-06-09 16:51:06,2023-06-09,-0.22500000000000003,"['base', 'builder', 'fun', 'game', 'last', 'ruined', 'updatethey', 'was', 'builder base', 'fun game', 'game last', 'last updatethey', 'ruined builder', 'updatethey ruined', 'was fun']"
04530674-afd3-4d9b-985f-5423cc4db17a,Lubna 's,this game best game play life,5,0,2023-06-09 16:51:30,2023-06-09,0.06666666666666665,"['best', 'game', 'life', 'play', 'this', 'best game', 'game best', 'game play', 'play life', 'this game']"
adc464c1-7461-41b5-9006-0b1e7f65b900,Atika Thakur,5 stars but agree problem suggested solution chandni devi pls humble request work,5,0,2023-06-09 16:52:58,2023-06-09,-0.2,"['agree', 'but', 'chandni', 'devi', 'humble', 'pls', 'problem', 'request', 'solution', 'stars', 'suggested', 'work', 'agree problem', 'but agree', 'chandni devi', 'devi pls', 'humble request', 'pls humble', 'problem suggested', 'request work', 'solution chandni', 'stars but', 'suggested solution']"
c3f3c9af-c0ee-4610-93bb-e0940e8f2535,jepril Talento,nice game,4,0,2023-06-09 16:53:29,2023-06-09,0.09999999999999998,"['game', 'nice', 'nice game']"
3b6cf2fa-d5cd-473a-b002-38081bc165fc,Meme LoL,kkk,5,0,2023-06-09 16:55:28,2023-06-09,0.0,['kkk']
53ad1070-1fd2-4ef3-8028-996158a19906,Willy,been long time since played donwloaded start playing main problem personal break thing would need personal break 24 hour shield activated it doesnt make sense even prevents opening game right close can please remove personal break,2,0,2023-06-09 16:57:19,2023-06-09,0.0003401360544217596,"['24', 'activated', 'been', 'break', 'can', 'close', 'doesnt', 'donwloaded', 'even', 'game', 'hour', 'it', 'long', 'main', 'make', 'need', 'opening', 'personal', 'played', 'playing', 'please', 'prevents', 'problem', 'remove', 'right', 'sense', 'shield', 'since', 'start', 'thing', 'time', 'would', '24 hour', 'activated it', 'been long', 'break 24', 'break thing', 'can please', 'close can', 'doesnt make', 'donwloaded start', 'even prevents', 'game right', 'hour shield', 'it doesnt', 'long time', 'main problem', 'make sense', 'need personal', 'opening game', 'personal break', 'played donwloaded', 'playing main', 'please remove', 'prevents opening', 'problem personal', 'remove personal', 'right close', 'sense even', 'shield activated', 'since played', 'start playing', 'thing would', 'time since', 'would need']"
c13977a8-c661-4aba-920f-49e6ad750f7a,Ashen Deveen,its good game,5,0,2023-06-09 16:58:11,2023-06-09,0.14999999999999997,"['game', 'good', 'its', 'good game', 'its good']"
7dd0fd7b-455d-4422-b5c1-46444a34d9e8,SHAH EMAAR,good game,5,0,2023-06-09 17:04:21,2023-06-09,0.14999999999999997,"['game', 'good', 'good game']"
e7d17cf7-8dc5-4bd4-8d6d-5ec43e99a298,sahdia zafar,absolutely phenomanal game,5,0,2023-06-09 17:05:10,2023-06-09,-0.1,"['absolutely', 'game', 'phenomanal', 'absolutely phenomanal', 'phenomanal game']"
c2908e27-091b-45a7-82ef-dbec37916777,Ei Joe,i lost account rem9ve facebook link cant retrieve old coc account stupid update,1,0,2023-06-09 17:06:09,2023-06-09,-0.35,"['account', 'cant', 'coc', 'facebook', 'link', 'lost', 'old', 'rem9ve', 'retrieve', 'stupid', 'update', 'account rem9ve', 'account stupid', 'cant retrieve', 'coc account', 'facebook link', 'link cant', 'lost account', 'old coc', 'rem9ve facebook', 'retrieve old', 'stupid update']"
f529c4c9-4ec4-496e-be62-63a13aee3ef8,RISHI MOHAN,best game ever i played,5,0,2023-06-09 17:06:15,2023-06-09,0.3,"['best', 'ever', 'game', 'played', 'best game', 'ever played', 'game ever']"
da546f73-1958-4a5e-9a49-8829313d4267,Henk De Wit,its action tactical mods,5,0,2023-06-09 17:06:18,2023-06-09,0.1,"['action', 'its', 'mods', 'tactical', 'action tactical', 'its action', 'tactical mods']"
0fc05da7-1f75-479a-9988-8d3159bca5c2,Rasoi Recipe,nice game,5,0,2023-06-09 17:07:53,2023-06-09,0.09999999999999998,"['game', 'nice', 'nice game']"
8febbddc-0c65-455f-ae76-7ed48494c1de,Alex morris,it really good game teacher plays game,5,0,2023-06-09 17:08:28,2023-06-09,-0.03333333333333336,"['game', 'good', 'it', 'plays', 'really', 'teacher', 'game teacher', 'good game', 'it really', 'plays game', 'really good', 'teacher plays']"
f605eb69-ea04-46e6-8e1d-7354bda33b77,Stefan Brinduse,really nice game like new update im oh player played game since 2016 2017,5,0,2023-06-09 17:08:50,2023-06-09,-0.01590909090909093,"['2016', '2017', 'game', 'im', 'like', 'new', 'nice', 'oh', 'played', 'player', 'really', 'since', 'update', '2016 2017', 'game like', 'game since', 'im oh', 'like new', 'new update', 'nice game', 'oh player', 'played game', 'player played', 'really nice', 'since 2016', 'update im']"
1af66afb-a76d-42fc-b7fe-c1751dd0848c,Ayyy wOw,better bring back world chat,5,0,2023-06-09 17:10:40,2023-06-09,0.25,"['back', 'better', 'bring', 'chat', 'world', 'back world', 'better bring', 'bring back', 'world chat']"
af5760f7-eccc-46e7-b25c-1ed627f628bf,VIKAS Lovely56,i old player game iam rating low night side bulder hall update mainly pekka used ability correct tine dies taking damage defenses dont get worth update many glitches worst game,1,0,2023-06-09 17:11:00,2023-06-09,-0.09166666666666667,"['ability', 'bulder', 'correct', 'damage', 'defenses', 'dies', 'dont', 'game', 'get', 'glitches', 'hall', 'iam', 'low', 'mainly', 'many', 'night', 'old', 'pekka', 'player', 'rating', 'side', 'taking', 'tine', 'update', 'used', 'worst', 'worth', 'ability correct', 'bulder hall', 'correct tine', 'damage defenses', 'defenses dont', 'dies taking', 'dont get', 'game iam', 'get worth', 'glitches worst', 'hall update', 'iam rating', 'low night', 'mainly pekka', 'many glitches', 'night side', 'old player', 'pekka used', 'player game', 'rating low', 'side bulder', 'taking damage', 'tine dies', 'update mainly', 'update many', 'used ability', 'worst game', 'worth update']"
257fbe29-da98-4a5b-a246-7699a671ac84,irusha dinujaya,good,4,0,2023-06-09 17:13:02,2023-06-09,0.7,['good']
f06a44b0-1f8b-4407-8ece-904c260afc8b,Pyaephyo Maung,dont like new builder base dont play,1,0,2023-06-09 17:15:32,2023-06-09,-0.33181818181818185,"['base', 'builder', 'dont', 'like', 'new', 'play', 'base dont', 'builder base', 'dont like', 'dont play', 'like new', 'new builder']"
a0921548-68b5-498e-a24b-400ea8efc3b7,Jay Narvas,maganda kasi,5,0,2023-06-09 17:18:14,2023-06-09,0.0,"['kasi', 'maganda', 'maganda kasi']"
c40a9fcf-ffd7-48f4-a51a-df45c3b218e7,Sethuraman Johnson,why players get real money hisher skillseffortloss time process game many players play several years right benefit players,5,0,2023-06-09 17:18:36,2023-06-09,0.11714285714285713,"['benefit', 'game', 'get', 'hisher', 'many', 'money', 'play', 'players', 'process', 'real', 'right', 'several', 'skillseffortloss', 'time', 'why', 'years', 'benefit players', 'game many', 'get real', 'hisher skillseffortloss', 'many players', 'money hisher', 'play several', 'players get', 'players play', 'process game', 'real money', 'right benefit', 'several years', 'skillseffortloss time', 'time process', 'why players', 'years right']"
1ab372b7-b177-41c3-ade1-a11c9019a4f4,Priyanshu Ranjan,best game concept,1,0,2023-06-09 17:19:00,2023-06-09,0.3,"['best', 'concept', 'game', 'best game', 'game concept']"
59cc3fc9-392f-4e2e-bfef-a94e4de10b4b,Parbaj Alam,sahil,5,0,2023-06-09 17:20:24,2023-06-09,0.0,['sahil']
0d79edcc-9b60-4222-86db-10bd232133dc,jaynar kain,good,5,0,2023-06-09 17:24:18,2023-06-09,0.7,['good']
335b8f3d-ceda-4212-b3da-694cb386b607,Pravin Pravin,over mp,1,0,2023-06-09 17:26:37,2023-06-09,0.0,"['mp', 'over', 'over mp']"
35e6d7de-c343-482a-91a7-dca54395ff1d,Sambasivareddy Kamasani,i like game please play good game,5,0,2023-06-09 17:27:58,2023-06-09,-0.03333333333333336,"['game', 'good', 'like', 'play', 'please', 'game please', 'good game', 'like game', 'play good', 'please play']"
0258dbbf-06cb-4dc6-ab65-7285c5522c18,Arzan Alam,op op op,5,0,2023-06-09 17:28:02,2023-06-09,0.0,"['op', 'op op']"
805cbd39-f252-4474-b85d-45f98f339bba,Kevin Zheng (kreamer),coc coc coc coc,5,0,2023-06-09 17:32:01,2023-06-09,0.0,"['coc', 'coc coc']"
5df0d5a4-f09f-4269-8594-316da6e69d98,Ralph Roger Dayao,they banned account permanently honest question asking im disappointed treat player,1,0,2023-06-09 17:32:19,2023-06-09,-0.07500000000000001,"['account', 'asking', 'banned', 'disappointed', 'honest', 'im', 'permanently', 'player', 'question', 'they', 'treat', 'account permanently', 'asking im', 'banned account', 'disappointed treat', 'honest question', 'im disappointed', 'permanently honest', 'question asking', 'they banned', 'treat player']"
